"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
237311,931110,"Instalación de señalamientos y protecciones en obras viales","Órganos legislativos","1",20.5,326.5,0.322691273129718,0.416232061338543,23,93,"Construcción","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
237312,713111,"Construcción de carreteras, puentes y similares","Parques de diversiones y temáticos del sector privado","0.5",1136.5,57.5,0.393274620877673,0.280908371775597,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237993,541360,"Construcción de obras para transporte eléctrico y ferroviario","Servicios de levantamiento geofísico","0.5",353.5,28.5,0.362474699058195,0.282687952076254,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237993,621312,"Construcción de obras para transporte eléctrico y ferroviario","Consultorios de quiropráctica del sector público","0.5",353.5,28.5,0.362474699058195,0.383313172062222,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,312222,"Trabajos de cimentaciones","Elaboración de puros y otros productos de tabaco","1",274,20.5,0.361777762797076,0.464382360337026,23,31,"Construcción","Industrias manufactureras"
238110,326130,"Trabajos de cimentaciones","Fabricación de laminados de plástico","1",274,2.5,0.361777762797076,0.250591750814333,23,32,"Construcción","Industrias manufactureras"
238110,327122,"Trabajos de cimentaciones","Fabricación de azulejos y losetas no refractarias","1",274,8,0.361777762797076,0.297889388910866,23,32,"Construcción","Industrias manufactureras"
238110,332991,"Trabajos de cimentaciones","Fabricación de baleros o rodamientos","1",274,2.5,0.361777762797076,0.273357740535787,23,33,"Construcción","Industrias manufactureras"
238110,333992,"Trabajos de cimentaciones","Fabricación de maquinaria y equipo para envasar y empacar","1",274,2.5,0.361777762797076,0.259839128655408,23,33,"Construcción","Industrias manufactureras"
238110,431123,"Trabajos de cimentaciones","Comercio al por mayor de pescados y mariscos","1",274,2.5,0.361777762797076,0.275875139618626,23,43,"Construcción","Comercio al por mayor"
238110,431212,"Trabajos de cimentaciones","Comercio al por mayor de vinos y licores","1",274,21,0.361777762797076,0.214683445975229,23,43,"Construcción","Comercio al por mayor"
238110,431220,"Trabajos de cimentaciones","Comercio al por mayor de cigarros, puros y tabaco","1",274,61,0.361777762797076,0.299926542741642,23,43,"Construcción","Comercio al por mayor"
238110,481210,"Trabajos de cimentaciones","Transporte aéreo no regular","1",274,8,0.361777762797076,0.251220045661285,23,48,"Construcción","Transportes, correos y almacenamiento"
238110,484111,"Trabajos de cimentaciones","Autotransporte local de productos agrícolas sin refrigeración","1",274,2.5,0.361777762797076,0.315045049486246,23,48,"Construcción","Transportes, correos y almacenamiento"
238110,488112,"Trabajos de cimentaciones","Administración de aeropuertos y helipuertos","1",274,20.5,0.361777762797076,0.289162854163331,23,48,"Construcción","Transportes, correos y almacenamiento"
238110,488190,"Trabajos de cimentaciones","Otros servicios relacionados con el transporte aéreo","1",274,23,0.361777762797076,0.257425726694946,23,48,"Construcción","Transportes, correos y almacenamiento"
238110,488511,"Trabajos de cimentaciones","Servicios de agencias aduanales","1",274,5,0.361777762797076,0.270498510734315,23,48,"Construcción","Transportes, correos y almacenamiento"
238110,493119,"Trabajos de cimentaciones","Otros servicios de almacenamiento general sin instalaciones especializadas","1",274,20.5,0.361777762797076,0.268346183741748,23,49,"Construcción","Transportes, correos y almacenamiento"
238110,513121,"Trabajos de cimentaciones","Edición de revistas y otras publicaciones periódicas en formato electrónico","1",274,2.5,0.361777762797076,0.293658035189315,23,51,"Construcción","Información en medios masivos"
238110,513210,"Trabajos de cimentaciones","Edición de software","1",274,2.5,0.361777762797076,0.217189920047235,23,51,"Construcción","Información en medios masivos"
238110,524130,"Trabajos de cimentaciones","Compañías afianzadoras","1",274,2.5,0.361777762797076,0.223185185776768,23,52,"Construcción","Servicios financieros y de seguros"
238110,532412,"Trabajos de cimentaciones","Alquiler de equipo de transporte, excepto terrestre","1",274,8,0.361777762797076,0.274839374858001,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
238110,541350,"Trabajos de cimentaciones","Servicios de inspección de edificios","1",274,89,0.361777762797076,0.353014694983198,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,541722,"Trabajos de cimentaciones","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector público","1",274,75.5,0.361777762797076,0.391048841745619,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,541820,"Trabajos de cimentaciones","Agencias de relaciones públicas","1",274,8,0.361777762797076,0.197974062422081,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,541870,"Trabajos de cimentaciones","Distribución de material publicitario","1",274,2.5,0.361777762797076,0.294584670381939,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,541910,"Trabajos de cimentaciones","Servicios de investigación de mercados y encuestas de opinión pública","1",274,41,0.361777762797076,0.182705321810039,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,541990,"Trabajos de cimentaciones","Otros servicios profesionales, científicos y técnicos","1",274,5,0.361777762797076,0.298133570900382,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238110,611431,"Trabajos de cimentaciones","Escuelas para la capacitación de ejecutivos del sector privado","1",274,40.5,0.361777762797076,0.317241729228768,23,61,"Construcción","Servicios educativos"
238110,621114,"Trabajos de cimentaciones","Consultorios de medicina especializada del sector público","1",274,8,0.361777762797076,0.338211283277185,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,621411,"Trabajos de cimentaciones","Centros de planificación familiar del sector privado","1",274,36,0.361777762797076,0.294208812864774,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,621492,"Trabajos de cimentaciones","Otros centros del sector público para la atención de pacientes que no requieren hospitalización","1",274,20.5,0.361777762797076,0.324385329001487,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,621512,"Trabajos de cimentaciones","Laboratorios médicos y de diagnóstico del sector público","1",274,216,0.361777762797076,0.414019702852593,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,621992,"Trabajos de cimentaciones","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público","1",274,75.5,0.361777762797076,0.426877546642421,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,624221,"Trabajos de cimentaciones","Refugios temporales comunitarios del sector privado","1",274,2.5,0.361777762797076,0.299485516706732,23,62,"Construcción","Servicios de salud y de asistencia social"
238110,713299,"Trabajos de cimentaciones","Otros juegos de azar","1",274,470,0.361777762797076,0.260272539661248,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
238110,713950,"Trabajos de cimentaciones","Boliches","1",274,28.5,0.361777762797076,0.292163160564501,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
238110,931110,"Trabajos de cimentaciones","Órganos legislativos","1",274,326.5,0.361777762797076,0.416232061338543,23,93,"Construcción","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
238121,311614,"Montaje de estructuras de concreto prefabricadas","Elaboración de manteca y otras grasas animales comestibles","1",2.5,2.5,0.308662240634839,0.350154251352438,23,31,"Construcción","Industrias manufactureras"
238121,484222,"Montaje de estructuras de concreto prefabricadas","Autotransporte local de materiales y residuos peligrosos","0.5",2.5,116,0.308662240634839,0.3448459031376,23,48,"Construcción","Transportes, correos y almacenamiento"
238121,562912,"Montaje de estructuras de concreto prefabricadas","Servicios de remediación por el sector público","1",2.5,20.5,0.308662240634839,0.721924792647984,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238122,484232,"Montaje de estructuras de acero prefabricadas","Autotransporte foráneo de materiales y residuos peligrosos","0.6",388,1706.5,0.343019238117597,0.371764512587458,23,48,"Construcción","Transportes, correos y almacenamiento"
238122,561210,"Montaje de estructuras de acero prefabricadas","Servicios integrales de apoyo a los negocios en instalaciones","0.5",388,50.5,0.343019238117597,0.259017741615109,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238122,562998,"Montaje de estructuras de acero prefabricadas","Otros servicios de manejo de residuos por el sector privado","0.5",388,13,0.343019238117597,0.300001784624579,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238130,322132,"Trabajos de albañilería","Fabricación de cartón y cartoncillo a partir de pulpa","0.5",5,20.5,0.295729723418239,0.276753196863161,23,32,"Construcción","Industrias manufactureras"
238130,513191,"Trabajos de albañilería","Edición de otros materiales en formato electrónico","0.5",5,5,0.295729723418239,0.310482328642554,23,51,"Construcción","Información en medios masivos"
238190,431180,"Otros trabajos en exteriores","Comercio al por mayor de dulces y materias primas para repostería","0.625",115,262,0.32200657593758,0.262765997945535,23,43,"Construcción","Comercio al por mayor"
238210,434223,"Instalaciones eléctricas en construcciones","Comercio al por mayor de envases en general, papel y cartón para la industria","0.5",236,78,0.287031583062681,0.293811061491291,23,43,"Construcción","Comercio al por mayor"
238210,813130,"Instalaciones eléctricas en construcciones","Asociaciones y organizaciones de profesionistas","0.571428571428571",236,33.5,0.287031583062681,0.299978550471413,23,81,"Construcción","Otros servicios excepto actividades gubernamentales"
238221,531114,"Instalaciones hidrosanitarias y de gas","Alquiler sin intermediación de oficinas y locales comerciales","0.666666666666667",20,235.5,0.242827414723649,0.271290140234547,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
238221,713112,"Instalaciones hidrosanitarias y de gas","Parques de diversiones y temáticos del sector público","0.571428571428571",20,54,0.242827414723649,0.324344784879044,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
238222,238910,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Preparación de terrenos para la construcción","0.666666666666667",33.5,10,0.276353239287374,0.309453385096737,23,23,"Construcción","Construcción"
238222,316211,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Fabricación de calzado con corte de piel y cuero","0.666666666666667",33.5,825,0.276353239287374,0.307053513272983,23,31,"Construcción","Industrias manufactureras"
238222,323111,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Impresión de libros, periódicos y revistas","0.666666666666667",33.5,31,0.276353239287374,0.251166545973873,23,32,"Construcción","Industrias manufactureras"
238222,327111,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Fabricación de artículos de alfarería, porcelana y loza","0.4",33.5,1578,0.276353239287374,0.524206857802505,23,32,"Construcción","Industrias manufactureras"
238222,431160,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de leche y otros productos lácteos","0.6",33.5,1304.5,0.276353239287374,0.382607084377472,23,43,"Construcción","Comercio al por mayor"
238222,431193,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de conservas alimenticias","1",33.5,94,0.276353239287374,0.308787261335537,23,43,"Construcción","Comercio al por mayor"
238222,433110,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de productos farmacéuticos","0.666666666666667",33.5,876.5,0.276353239287374,0.228354116300522,23,43,"Construcción","Comercio al por mayor"
238222,433420,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de libros","0.666666666666667",33.5,7.5,0.276353239287374,0.256168977703316,23,43,"Construcción","Comercio al por mayor"
238222,433510,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca","0.666666666666667",33.5,12.5,0.276353239287374,0.299567823095541,23,43,"Construcción","Comercio al por mayor"
238222,435412,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Comercio al por mayor de mobiliario y equipo de oficina","0.666666666666667",33.5,110,0.276353239287374,0.273639997985287,23,43,"Construcción","Comercio al por mayor"
238222,484233,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Autotransporte foráneo con refrigeración","0.666666666666667",33.5,28,0.276353239287374,0.284716509895083,23,48,"Construcción","Transportes, correos y almacenamiento"
238222,513112,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Edición de periódicos integrada con la impresión","0.666666666666667",33.5,282.5,0.276353239287374,0.362879040106733,23,51,"Construcción","Información en medios masivos"
238222,522220,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Fondos y fideicomisos financieros","0.666666666666667",33.5,124.5,0.276353239287374,0.305818214166879,23,52,"Construcción","Servicios financieros y de seguros"
238222,561422,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Servicios de recepción de llamadas telefónicas y promoción por teléfono","0.666666666666667",33.5,925.5,0.276353239287374,0.326853659026816,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238222,561590,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Otros servicios de reservaciones","0.666666666666667",33.5,5,0.276353239287374,0.224058276451159,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238222,611212,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Escuelas de educación técnica superior del sector público","0.666666666666667",33.5,347,0.276353239287374,0.381631003405106,23,61,"Construcción","Servicios educativos"
238222,623222,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Residencias del sector público para el cuidado de personas con problemas de trastorno mental y adicción","0.666666666666667",33.5,98.5,0.276353239287374,0.386251137544979,23,62,"Construcción","Servicios de salud y de asistencia social"
238290,333111,"Otras instalaciones y equipamiento en construcciones","Fabricación de maquinaria y equipo agrícola","0.5",35.5,99.5,0.2357363368482,0.255427270964523,23,33,"Construcción","Industrias manufactureras"
238290,541410,"Otras instalaciones y equipamiento en construcciones","Diseño y decoración de interiores","0.666666666666667",35.5,58,0.2357363368482,0.260973607593638,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238311,462210,"Colocación de muros falsos y aislamiento","Comercio al por menor en tiendas departamentales","0.555555555555556",38,3995.5,0.281389290114307,0.295607161064924,23,46,"Construcción","Comercio al por menor"
238312,327410,"Trabajos de enyesado, empastado y tiroleado","Fabricación de cal","0.5",2.5,467,0.254635079725279,0.347172518592244,23,32,"Construcción","Industrias manufactureras"
238312,333120,"Trabajos de enyesado, empastado y tiroleado","Fabricación de maquinaria y equipo para la construcción","1",2.5,178,0.254635079725279,0.392007158026613,23,33,"Construcción","Industrias manufactureras"
238320,311511,"Trabajos de pintura y otros cubrimientos de paredes","Elaboración de leche líquida","0.5",23,294,0.287440849658686,0.360102832123705,23,31,"Construcción","Industrias manufactureras"
238330,437312,"Colocación de pisos flexibles y de madera","Intermediación de comercio al por mayor de productos para la industria, el comercio y los servicios","1",10,12.5,0.359914897666017,0.2561821585131,23,43,"Construcción","Comercio al por mayor"
238330,513192,"Colocación de pisos flexibles y de madera","Edición de otros materiales integrada con la impresión","1",10,5,0.359914897666017,0.270108532006717,23,51,"Construcción","Información en medios masivos"
238330,524220,"Colocación de pisos flexibles y de madera","Administración de fondos para el retiro","0.666666666666667",10,344.5,0.359914897666017,0.29596266822237,23,52,"Construcción","Servicios financieros y de seguros"
238330,541711,"Colocación de pisos flexibles y de madera","Servicios de investigación científica y desarrollo en ciencias naturales y exactas, ingeniería, y ciencias de la vida, prestados por el sector privado","0.666666666666667",10,31,0.359914897666017,0.268437920254238,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238350,335210,"Realización de trabajos de carpintería en el lugar de la construcción","Fabricación de enseres electrodomésticos menores","0.5",5,5,0.312186895884058,0.247151555819887,23,33,"Construcción","Industrias manufactureras"
238390,326193,"Otros trabajos de acabados en edificaciones","Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento","0.6",20,315.5,0.261558550810222,0.265785628566131,23,32,"Construcción","Industrias manufactureras"
238390,333411,"Otros trabajos de acabados en edificaciones","Fabricación de equipo de aire acondicionado y calefacción","0.6",20,23.5,0.261558550810222,0.282094344435914,23,33,"Construcción","Industrias manufactureras"
238390,531319,"Otros trabajos de acabados en edificaciones","Otros servicios relacionados con los servicios inmobiliarios","0.6",20,214,0.261558550810222,0.252573515662335,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
238910,311999,"Preparación de terrenos para la construcción","Elaboración de otros alimentos procesados y envasados","0.666666666666667",10,35.5,0.309453385096737,0.279896860670813,23,31,"Construcción","Industrias manufactureras"
238910,431193,"Preparación de terrenos para la construcción","Comercio al por mayor de conservas alimenticias","0.666666666666667",10,94,0.309453385096737,0.308787261335537,23,43,"Construcción","Comercio al por mayor"
238910,433510,"Preparación de terrenos para la construcción","Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca","0.666666666666667",10,12.5,0.309453385096737,0.299567823095541,23,43,"Construcción","Comercio al por mayor"
238990,339920,"Otros trabajos especializados para la construcción","Fabricación de artículos deportivos","0.8",17.5,18,0.305558793227141,0.315756477081237,23,33,"Construcción","Industrias manufactureras"
238990,541490,"Otros trabajos especializados para la construcción","Diseño de modas y otros diseños especializados","0.6",17.5,17.5,0.305558793227141,0.37725383781322,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238990,622111,"Otros trabajos especializados para la construcción","Hospitales generales del sector privado","0.571428571428571",17.5,1634.5,0.305558793227141,0.289780228449552,23,62,"Construcción","Servicios de salud y de asistencia social"
238990,623312,"Otros trabajos especializados para la construcción","Asilos y otras residencias del sector público para el cuidado de ancianos","0.6",17.5,33.5,0.305558793227141,0.350760898276501,23,62,"Construcción","Servicios de salud y de asistencia social"
311110,611512,"Elaboración de alimentos balanceados para animales","Escuelas del sector público dedicadas a la enseñanza de oficios","0.416666666666667",401,345.5,0.307373686510375,0.344609674890665,31,61,"Industrias manufactureras","Servicios educativos"
311212,522390,"Elaboración de harina de trigo","Otras instituciones de ahorro y préstamo","0.5",178,5,0.290973657543585,0.254783821629381,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311213,311511,"Elaboración de harina de maíz","Elaboración de leche líquida","0.666666666666667",10,294,0.300350262320883,0.360102832123705,31,31,"Industrias manufactureras","Industrias manufactureras"
311213,323111,"Elaboración de harina de maíz","Impresión de libros, periódicos y revistas","0.666666666666667",10,31,0.300350262320883,0.251166545973873,31,32,"Industrias manufactureras","Industrias manufactureras"
311213,323120,"Elaboración de harina de maíz","Industrias conexas a la impresión","0.666666666666667",10,13,0.300350262320883,0.23788365099776,31,32,"Industrias manufactureras","Industrias manufactureras"
311213,432130,"Elaboración de harina de maíz","Comercio al por mayor de calzado","0.75",10,46.5,0.300350262320883,0.280289691896964,31,43,"Industrias manufactureras","Comercio al por mayor"
311213,465214,"Elaboración de harina de maíz","Comercio al por menor de equipo y material fotográfico","0.666666666666667",10,10,0.300350262320883,0.247483641801299,31,46,"Industrias manufactureras","Comercio al por menor"
311213,468111,"Elaboración de harina de maíz","Comercio al por menor de automóviles y camionetas nuevos","0.666666666666667",10,2688.5,0.300350262320883,0.321416306760806,31,46,"Industrias manufactureras","Comercio al por menor"
311213,513131,"Elaboración de harina de maíz","Edición de libros en formato electrónico","0.666666666666667",10,23,0.300350262320883,0.229837357752317,31,51,"Industrias manufactureras","Información en medios masivos"
311213,518210,"Elaboración de harina de maíz","Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados","0.666666666666667",10,43.5,0.300350262320883,0.245054001202485,31,51,"Industrias manufactureras","Información en medios masivos"
311213,519290,"Elaboración de harina de maíz","Portales de búsqueda en la red y otros servicios de suministro de información","0.666666666666667",10,13,0.300350262320883,0.301514967273608,31,51,"Industrias manufactureras","Información en medios masivos"
311213,522220,"Elaboración de harina de maíz","Fondos y fideicomisos financieros","0.666666666666667",10,124.5,0.300350262320883,0.305818214166879,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311213,522440,"Elaboración de harina de maíz","Compañías de autofinanciamiento","0.666666666666667",10,5,0.300350262320883,0.291210073544816,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311213,524210,"Elaboración de harina de maíz","Agentes, ajustadores y gestores de seguros y fianzas","0.666666666666667",10,741,0.300350262320883,0.258642332340598,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311213,532289,"Elaboración de harina de maíz","Alquiler de otros artículos para el hogar y personales","0.666666666666667",10,10,0.300350262320883,0.264215586319712,31,53,"Industrias manufactureras","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
311213,561740,"Elaboración de harina de maíz","Servicios de limpieza de tapicería, alfombras y muebles","0.666666666666667",10,5,0.300350262320883,0.316763415466174,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311213,624198,"Elaboración de harina de maíz","Otros servicios de orientación y trabajo social prestados por el sector privado","0.666666666666667",10,36,0.300350262320883,0.35489173251304,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311213,713941,"Elaboración de harina de maíz","Clubes deportivos del sector privado","0.666666666666667",10,265.5,0.300350262320883,0.309672317085859,31,71,"Industrias manufactureras","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
311214,434111,"Elaboración de harina de otros productos agrícolas","Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0.555555555555556",155.5,1006.5,0.440330447337616,0.351440830593793,31,43,"Industrias manufactureras","Comercio al por mayor"
311214,461130,"Elaboración de harina de otros productos agrícolas","Comercio al por menor de frutas y verduras frescas","0.6",155.5,7276,0.440330447337616,0.478593591495379,31,46,"Industrias manufactureras","Comercio al por menor"
311214,541190,"Elaboración de harina de otros productos agrícolas","Servicios de apoyo para efectuar trámites legales","0.555555555555556",155.5,321.5,0.440330447337616,0.358555390650602,31,54,"Industrias manufactureras","Servicios profesionales, científicos y técnicos"
311214,811311,"Elaboración de harina de otros productos agrícolas","Reparación y mantenimiento de maquinaria y equipo agropecuario y forestal","0.592592592592593",155.5,156,0.440330447337616,0.429800735879919,31,81,"Industrias manufactureras","Otros servicios excepto actividades gubernamentales"
311222,331210,"Elaboración de aceites y grasas vegetales comestibles","Fabricación de tubos y postes de hierro y acero","0.666666666666667",426.5,81.5,0.393389922191061,0.274598428096664,31,33,"Industrias manufactureras","Industrias manufactureras"
311222,333242,"Elaboración de aceites y grasas vegetales comestibles","Fabricación de maquinaria y equipo para la industria del hule y del plástico","1",426.5,41,0.393389922191061,0.257855675239653,31,33,"Industrias manufactureras","Industrias manufactureras"
311230,316110,"Elaboración de cereales para el desayuno","Curtido y acabado de cuero y piel","0.5",10,15.5,0.264588132811074,0.363047614057793,31,31,"Industrias manufactureras","Industrias manufactureras"
311230,621212,"Elaboración de cereales para el desayuno","Consultorios dentales del sector público","0.5",10,7.5,0.264588132811074,0.314992896426291,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311340,435110,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate","Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0.4",71,385.5,0.330582794126698,0.34148399502023,31,43,"Industrias manufactureras","Comercio al por mayor"
311350,312141,"Elaboración de chocolate y productos de chocolate","Elaboración de ron y otras bebidas destiladas de caña","0.428571428571429",45.5,17.5,0.283112198173872,0.443186956500373,31,31,"Industrias manufactureras","Industrias manufactureras"
311350,487110,"Elaboración de chocolate y productos de chocolate","Transporte turístico por tierra","0.428571428571429",45.5,153.5,0.283112198173872,0.279429257148219,31,48,"Industrias manufactureras","Transportes, correos y almacenamiento"
311350,561490,"Elaboración de chocolate y productos de chocolate","Otros servicios de apoyo secretarial y similares","0.285714285714286",45.5,15,0.283112198173872,0.336511402075919,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311411,314992,"Congelación de frutas y verduras","Fabricación de redes y otros productos de cordelería","1",2.5,2.5,0.291378077083093,0.374156778658455,31,31,"Industrias manufactureras","Industrias manufactureras"
311422,488990,"Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación","Otros servicios relacionados con el transporte","0.5",7.5,12.5,0.341150085579513,0.298497137690729,31,48,"Industrias manufactureras","Transportes, correos y almacenamiento"
311423,313111,"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación","Preparación e hilado de fibras duras naturales","0.375",351.5,35,0.389514626213093,0.402669576693797,31,31,"Industrias manufactureras","Industrias manufactureras"
311423,465914,"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación","Comercio al por menor de artículos desechables","0.387096774193548",351.5,1247,0.389514626213093,0.453207502143671,31,46,"Industrias manufactureras","Comercio al por menor"
311511,323111,"Elaboración de leche líquida","Impresión de libros, periódicos y revistas","0.666666666666667",294,31,0.360102832123705,0.251166545973873,31,32,"Industrias manufactureras","Industrias manufactureras"
311511,465214,"Elaboración de leche líquida","Comercio al por menor de equipo y material fotográfico","0.666666666666667",294,10,0.360102832123705,0.247483641801299,31,46,"Industrias manufactureras","Comercio al por menor"
311511,468111,"Elaboración de leche líquida","Comercio al por menor de automóviles y camionetas nuevos","0.666666666666667",294,2688.5,0.360102832123705,0.321416306760806,31,46,"Industrias manufactureras","Comercio al por menor"
311511,485410,"Elaboración de leche líquida","Transporte escolar y de personal","0.5",294,28.5,0.360102832123705,0.292263509106443,31,48,"Industrias manufactureras","Transportes, correos y almacenamiento"
311511,518210,"Elaboración de leche líquida","Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados","0.666666666666667",294,43.5,0.360102832123705,0.245054001202485,31,51,"Industrias manufactureras","Información en medios masivos"
311511,522220,"Elaboración de leche líquida","Fondos y fideicomisos financieros","0.666666666666667",294,124.5,0.360102832123705,0.305818214166879,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311511,522440,"Elaboración de leche líquida","Compañías de autofinanciamiento","1",294,5,0.360102832123705,0.291210073544816,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311511,524210,"Elaboración de leche líquida","Agentes, ajustadores y gestores de seguros y fianzas","0.666666666666667",294,741,0.360102832123705,0.258642332340598,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311511,541840,"Elaboración de leche líquida","Agencias de representación de medios","0.5",294,25.5,0.360102832123705,0.355732059639402,31,54,"Industrias manufactureras","Servicios profesionales, científicos y técnicos"
311511,562912,"Elaboración de leche líquida","Servicios de remediación por el sector público","0.5",294,20.5,0.360102832123705,0.721924792647984,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311511,624198,"Elaboración de leche líquida","Otros servicios de orientación y trabajo social prestados por el sector privado","0.666666666666667",294,36,0.360102832123705,0.35489173251304,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311511,713941,"Elaboración de leche líquida","Clubes deportivos del sector privado","0.666666666666667",294,265.5,0.360102832123705,0.309672317085859,31,71,"Industrias manufactureras","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
311513,532411,"Elaboración de derivados y fermentos lácteos","Alquiler de maquinaria y equipo para construcción, minería y actividades forestales","0.368421052631579",376.5,235,0.38594833063218,0.340794319926885,31,53,"Industrias manufactureras","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles"
311520,463113,"Elaboración de helados y paletas","Comercio al por menor de artículos de mercería y bonetería","0.673469387755102",1047.5,1300.5,0.458043921570243,0.484651495303234,31,46,"Industrias manufactureras","Comercio al por menor"
311520,517910,"Elaboración de helados y paletas","Otros servicios de telecomunicaciones","0.581395348837209",1047.5,660.5,0.458043921570243,0.421633014430341,31,51,"Industrias manufactureras","Información en medios masivos"
311520,611122,"Elaboración de helados y paletas","Escuelas de educación primaria del sector público","0.652173913043478",1047.5,11827,0.458043921570243,0.395542794219963,31,61,"Industrias manufactureras","Servicios educativos"
